,close,open,high,low,pre_close
2017-07-25,13.714555389736269,13.851115685224395,13.90964152614788,13.665783855633364,13.899887219327299
2017-07-26,13.821852764762655,13.782835537480333,13.860869992044977,13.646275241992205,13.714555389736269
2017-07-27,13.899887219327299,13.812098457942074,14.016938901174266,13.460943412401175,13.821852764762655
2017-07-28,13.890132912506719,13.802344151121494,13.948658753430202,13.685292469274525,13.899887219327299
2017-07-31,13.890132912506719,13.74381831019801,14.026693207994846,13.57799509424814,13.890132912506719
2017-08-01,14.124236276200651,13.890132912506719,14.299813798971101,13.812098457942074,13.890132912506719
2017-08-02,14.104727662559492,14.036447514815427,14.338831026253423,13.968167367071363,14.124236276200651
2017-08-03,13.841361378403814,13.997430287533104,14.143744889841813,13.812098457942074,14.104727662559492
2017-08-04,13.74381831019801,13.831607071583235,14.075464742097749,13.73406400337743,13.841361378403814
2017-08-07,13.636520935171625,13.73406400337743,13.802344151121494,13.529223560145237,13.74381831019801
2017-08-08,13.802344151121494,13.617012321530463,13.899887219327299,13.55848648060698,13.636520935171625
2017-08-09,13.57799509424814,13.714555389736269,13.74381831019801,13.57799509424814,13.802344151121494
2017-08-10,13.53897786696582,13.57799509424814,13.831607071583235,13.480452026042334,13.57799509424814
2017-08-11,13.158559900963176,13.460943412401175,13.460943412401175,13.148805594142596,13.53897786696582
2017-08-14,13.363400344195368,13.21708574188666,13.431680491939431,13.158559900963176,13.158559900963176
2017-08-15,13.285365889630723,13.37315465101595,13.40241757147769,13.23659435552782,13.363400344195368
2017-08-16,13.353646037374787,13.314628810092465,13.41217187829827,13.265857275989562,13.285365889630723
2017-08-17,13.499960639683495,13.295120196451304,13.509714946504076,13.295120196451304,13.353646037374787
2017-08-18,13.38290895783653,13.41217187829827,13.529223560145237,13.324383116913046,13.499960639683495
2017-08-21,13.451189105580593,13.38290895783653,13.451189105580593,13.334137423733626,13.38290895783653
2017-08-22,13.41217187829827,13.460943412401175,13.519469253324656,13.334137423733626,13.451189105580593
2017-08-23,13.490206332862915,13.37315465101595,13.5975037078893,13.324383116913046,13.41217187829827
2017-08-24,13.353646037374787,13.460943412401175,13.480452026042334,13.343891730554207,13.490206332862915
2017-08-25,13.5975037078893,13.324383116913046,13.714555389736269,13.314628810092465,13.353646037374787
2017-08-28,14.114481969380071,13.646275241992205,14.309568105791682,13.646275241992205,13.5975037078893
2017-08-29,13.880378605686138,14.104727662559492,14.104727662559492,13.831607071583235,14.114481969380071
2017-08-30,13.880378605686138,13.880378605686138,14.173007810303554,13.851115685224395,13.880378605686138
2017-08-31,13.948658753430202,13.860869992044977,14.055956128456588,13.841361378403814,13.880378605686138
2017-09-01,14.026693207994846,13.968167367071363,14.124236276200651,13.91939583296846,13.948658753430202
2017-09-04,14.065710435277168,13.997430287533104,14.221779344406457,13.929150139789039,14.026693207994846
2017-09-05,13.929150139789039,14.036447514815427,14.133990583021232,13.90964152614788,14.065710435277168
2017-09-06,13.851115685224395,13.880378605686138,13.958413060250782,13.704801082915688,13.929150139789039
2017-09-07,13.73406400337743,13.851115685224395,13.929150139789039,13.73406400337743,13.851115685224395
2017-09-08,13.74381831019801,13.74381831019801,13.802344151121494,13.714555389736269,13.73406400337743
2017-09-11,13.792589844300913,13.72430969655685,13.890132912506719,13.714555389736269,13.74381831019801
2017-09-12,13.851115685224395,13.831607071583235,13.997430287533104,13.782835537480333,13.792589844300913
2017-09-13,13.812098457942074,13.860869992044977,13.880378605686138,13.782835537480333,13.851115685224395
2017-09-14,13.74381831019801,13.841361378403814,13.890132912506719,13.695046776095106,13.812098457942074
2017-09-15,13.75357261701859,13.73406400337743,13.851115685224395,13.685292469274525,13.74381831019801
2017-09-18,13.870624298865557,13.76332692383917,13.91939583296846,13.75357261701859,13.75357261701859
2017-09-19,13.636520935171625,13.948658753430202,13.948658753430202,13.607258014709881,13.870624298865557
2017-09-20,13.704801082915688,13.646275241992205,13.76332692383917,13.607258014709881,13.636520935171625
2017-09-21,13.607258014709881,13.74381831019801,13.802344151121494,13.607258014709881,13.704801082915688
2017-09-22,13.499960639683495,13.607258014709881,13.695046776095106,13.431680491939431,13.607258014709881
2017-09-25,13.295120196451304,13.509714946504076,13.53897786696582,13.21708574188666,13.499960639683495
2017-09-26,13.265857275989562,13.275611582810143,13.353646037374787,13.178068514604337,13.295120196451304
2017-09-27,13.256102969168982,13.304874503271884,13.334137423733626,13.21708574188666,13.265857275989562
2017-09-28,13.265857275989562,13.256102969168982,13.353646037374787,13.246348662348401,13.256102969168982
2017-09-29,13.353646037374787,13.285365889630723,13.490206332862915,13.285365889630723,13.265857275989562
2017-10-09,13.421926185118851,13.55848648060698,13.626766628351044,13.40241757147769,13.353646037374787
2017-10-10,13.509714946504076,13.421926185118851,13.509714946504076,13.37315465101595,13.421926185118851
2017-10-11,13.470697719221755,13.480452026042334,13.5487321737864,13.451189105580593,13.509714946504076
2017-10-12,13.460943412401175,13.460943412401175,13.529223560145237,13.38290895783653,13.470697719221755
2017-10-13,13.529223560145237,13.499960639683495,13.55848648060698,13.451189105580593,13.460943412401175
2017-10-16,13.363400344195368,13.55848648060698,13.5975037078893,13.363400344195368,13.529223560145237
2017-10-17,13.275611582810143,13.343891730554207,13.37315465101595,13.256102969168982,13.363400344195368
2017-10-18,13.40241757147769,13.295120196451304,13.40241757147769,13.256102969168982,13.275611582810143
2017-10-19,13.05126252593679,13.343891730554207,13.343891730554207,12.943965150910403,13.40241757147769
2017-10-20,13.090279753219113,13.05126252593679,13.090279753219113,12.992736685013307,13.05126252593679
2017-10-23,13.080525446398532,13.080525446398532,13.119542673680852,13.012245298654468,13.090279753219113
2017-10-24,13.265857275989562,13.090279753219113,13.314628810092465,13.05126252593679,13.080525446398532
2017-10-25,13.256102969168982,13.246348662348401,13.295120196451304,13.187822821424918,13.265857275989562
2017-10-26,13.285365889630723,13.21708574188666,13.39266326465711,13.187822821424918,13.256102969168982
2017-10-27,13.05126252593679,13.265857275989562,13.304874503271884,13.021999605475047,13.285365889630723
2017-10-30,12.680598866754728,13.021999605475047,13.090279753219113,12.661090253113567,13.05126252593679
2017-10-31,12.729370400857633,12.680598866754728,12.787896241781114,12.631827332651826,12.680598866754728
2017-11-01,12.631827332651826,12.739124707678213,12.846422082704597,12.612318719010664,12.729370400857633
2017-11-02,12.739124707678213,12.622073025831245,12.768387628139953,12.505021343984279,12.631827332651826
2017-11-03,12.651335946292988,12.70010748039589,12.768387628139953,12.583055798548923,12.739124707678213
2017-11-06,12.661090253113567,12.631827332651826,12.680598866754728,12.5440385712666,12.651335946292988
2017-11-07,12.758633321319373,12.651335946292988,12.865930696345758,12.583055798548923,12.661090253113567
2017-11-08,12.914702230448663,12.739124707678213,13.158559900963176,12.690353173575309,12.758633321319373
2017-11-09,12.885439309986921,12.836667775884019,13.002490991833888,12.836667775884019,12.914702230448663
2017-11-10,12.826913469063438,12.875685003166339,12.924456537269243,12.739124707678213,12.885439309986921
2017-11-13,12.758633321319373,12.826913469063438,12.934210844089822,12.748879014498792,12.826913469063438
2017-11-14,12.680598866754728,12.778141934960534,12.836667775884019,12.651335946292988,12.758633321319373
2017-11-15,12.651335946292988,12.680598866754728,12.758633321319373,12.583055798548923,12.680598866754728
2017-11-16,12.53428426444602,12.602564412190084,12.680598866754728,12.505021343984279,12.651335946292988
2017-11-17,12.202637832546282,12.485512730343117,12.495267037163698,11.724676798337834,12.53428426444602
2017-11-20,12.02706030977583,12.007551696134671,12.056323230237572,11.85148278700538,12.202637832546282
2017-11-21,12.38796966213731,12.066077537058153,12.563547184907764,12.007551696134671,12.02706030977583
2017-11-22,12.319689514393248,12.38796966213731,12.53428426444602,12.300180900752085,12.38796966213731
2017-11-23,12.056323230237572,12.319689514393248,12.495267037163698,11.99779738931409,12.319689514393248
2017-11-24,12.192883525725701,11.99779738931409,12.241655059828604,11.831974173364221,12.056323230237572
2017-11-27,12.231900753008022,11.99779738931409,12.319689514393248,11.949025855211186,12.192883525725701
2017-11-28,12.105094764340476,12.144111991622797,12.192883525725701,11.99779738931409,12.231900753008022
2017-11-29,12.075831843878735,12.124603377981636,12.134357684802216,11.939271548390606,12.105094764340476
2017-11-30,12.075831843878735,12.056323230237572,12.17337491208454,11.958780162031767,12.075831843878735
2017-12-01,11.861237093825961,12.056323230237572,12.066077537058153,11.861237093825961,12.075831843878735
2017-12-04,11.675905264234931,11.802711252902478,11.880745707467122,11.66615095741435,11.861237093825961
2017-12-05,11.812465559723059,11.617379423311448,11.890500014287703,11.607625116490867,11.675905264234931
2017-12-06,11.734431105158414,11.753939718799575,11.763694025620156,11.617379423311448,11.812465559723059
2017-12-07,11.50032774146448,11.705168184696673,11.714922491517253,11.50032774146448,11.734431105158414
2017-12-08,11.568607889208545,11.558853582387965,11.597870809670287,11.490573434643899,11.50032774146448
2017-12-11,11.588116502849706,11.549099275567384,11.675905264234931,11.519836355105642,11.568607889208545
2017-12-12,11.510082048285062,11.636888036952609,11.636888036952609,11.50032774146448,11.588116502849706
2017-12-13,11.441801900540998,11.510082048285062,11.568607889208545,11.33450452551461,11.510082048285062
2017-12-14,11.217452843667644,11.393030366438094,11.412538980079255,11.207698536847063,11.441801900540998
2017-12-15,11.051629627717775,11.217452843667644,11.236961457308805,11.041875320897194,11.217452843667644
2017-12-18,10.944332252691389,11.071138241358936,11.139418389103,10.944332252691389,11.051629627717775
2017-12-19,11.012612400435453,10.97359517315313,11.051629627717775,10.95408655951197,10.944332252691389
2017-12-20,10.807771957203261,10.983349479973711,11.051629627717775,10.807771957203261,11.012612400435453
2017-12-21,10.79801765038268,10.807771957203261,10.915069332229647,10.573668593509327,10.807771957203261
2017-12-22,10.632194434432812,10.79801765038268,10.827280570844422,10.61268582079165,10.79801765038268
2017-12-25,10.251776468430169,10.583422900329907,10.622440127612231,10.173742013865525,10.632194434432812
2017-12-26,10.437108298021199,10.242022161609588,10.446862604841781,10.173742013865525,10.251776468430169
2017-12-27,10.339565229815394,10.339565229815394,10.417599684380038,10.251776468430169,10.437108298021199
2017-12-28,10.359073843456555,10.300548002533072,10.554159979868167,10.193250627506686,10.339565229815394
2017-12-29,10.583422900329907,10.388336763918298,10.671211661715132,10.388336763918298,10.359073843456555
2018-01-02,10.661457354894553,10.602931513971068,10.719983195818036,10.485879832124102,10.583422900329907
2018-01-03,10.749246116279778,10.671211661715132,10.817526264023842,10.602931513971068,10.661457354894553
2018-01-04,10.700474582176875,10.739491809459198,10.749246116279778,10.61268582079165,10.749246116279778
2018-01-05,10.768754729920937,10.680965968535713,10.817526264023842,10.61268582079165,10.700474582176875
2018-01-08,10.924823639050228,10.768754729920937,11.071138241358936,10.661457354894553,10.768754729920937
2018-01-09,10.895560718588486,10.905315025409067,11.012612400435453,10.856543491306164,10.924823639050228
2018-01-10,10.876052104947325,10.97359517315313,10.993103786794292,10.807771957203261,10.895560718588486
2018-01-11,10.905315025409067,10.876052104947325,10.924823639050228,10.807771957203261,10.876052104947325
2018-01-12,10.866297798126745,10.895560718588486,11.012612400435453,10.856543491306164,10.905315025409067
2018-01-15,10.680965968535713,10.866297798126745,10.944332252691389,10.680965968535713,10.866297798126745
2018-01-16,10.885806411767906,10.671211661715132,10.885806411767906,10.505388445765263,10.680965968535713
2018-01-17,11.978288775672928,10.924823639050228,11.978288775672928,10.924823639050228,10.885806411767906
2018-01-18,12.651335946292988,11.8417284801848,12.817159162242858,11.8417284801848,11.978288775672928
2018-01-19,13.37315465101595,12.436741196240215,13.617012321530463,12.38796966213731,12.651335946292988
2018-01-22,13.070771139577952,13.168314207783757,13.246348662348401,12.836667775884019,13.37315465101595
2018-01-23,13.129296980501435,13.002490991833888,13.197577128245499,12.846422082704597,13.070771139577952
2018-01-24,13.21708574188666,13.21708574188666,13.39266326465711,12.787896241781114,13.129296980501435
2018-01-25,13.22684004870724,13.168314207783757,13.782835537480333,12.865930696345758,13.21708574188666
2018-01-26,13.109788366860274,13.05126252593679,13.37315465101595,12.992736685013307,13.22684004870724
2018-01-29,12.973228071372146,13.109788366860274,13.295120196451304,12.875685003166339,13.109788366860274
2018-01-30,12.70986178721647,13.021999605475047,13.129296980501435,12.53428426444602,12.973228071372146
2018-01-31,11.441801900540998,11.685659571055512,11.929517241570027,11.441801900540998,12.70986178721647
2018-02-01,11.197944230026485,11.451556207361579,11.578362196029124,11.012612400435453,11.441801900540998
2018-02-02,11.305241605052869,11.207698536847063,11.46131051418216,10.97359517315313,11.197944230026485
2018-02-05,11.354013139155773,11.051629627717775,11.412538980079255,11.032121014076614,11.305241605052869
2018-02-06,10.534651366227006,11.071138241358936,11.197944230026485,10.437108298021199,11.354013139155773
2018-02-07,10.690720275356295,10.77850903674152,10.96384086633255,10.602931513971068,10.534651366227006
2018-02-08,10.7882633435621,10.719983195818036,10.895560718588486,10.641948741253392,10.690720275356295
2018-02-09,10.007918797915655,10.437108298021199,10.61268582079165,9.91037572970985,10.7882633435621
2018-02-12,10.017673104736236,10.134724786583202,10.251776468430169,9.94939295699217,10.007918797915655
2018-02-13,10.183496320686105,10.173742013865525,10.368828150277137,10.144479093403783,10.017673104736236
2018-02-14,10.193250627506686,10.193250627506686,10.26153077525075,10.027427411556815,10.183496320686105
2018-02-22,10.329810922994813,10.310302309353652,10.417599684380038,10.193250627506686,10.193250627506686
2018-02-23,10.359073843456555,10.310302309353652,10.437108298021199,10.212759241147847,10.329810922994813
2018-02-26,10.739491809459198,10.368828150277137,10.7882633435621,10.310302309353652,10.359073843456555
2018-02-27,10.593177207150488,10.739491809459198,10.739491809459198,10.534651366227006,10.739491809459198
2018-02-28,10.593177207150488,10.446862604841781,10.827280570844422,10.359073843456555,10.593177207150488
2018-03-01,10.651703048073973,10.466371218482942,10.690720275356295,10.437108298021199,10.593177207150488
2018-03-02,10.505388445765263,10.524897059406424,10.710228888997456,10.505388445765263,10.651703048073973
2018-03-05,10.466371218482942,10.476125525303523,10.563914286688748,10.407845377559457,10.505388445765263
2018-03-06,10.827280570844422,10.485879832124102,10.827280570844422,10.476125525303523,10.466371218482942
2018-03-07,10.651703048073973,10.827280570844422,10.885806411767906,10.602931513971068,10.827280570844422
2018-03-08,10.700474582176875,10.61268582079165,10.739491809459198,10.61268582079165,10.651703048073973
2018-03-09,10.934577945870808,10.759000423100357,11.002858093614872,10.641948741253392,10.700474582176875
2018-03-12,11.11015546864126,10.97359517315313,11.129664082282419,10.866297798126745,10.934577945870808
2018-03-13,10.807771957203261,11.041875320897194,11.041875320897194,10.807771957203261,11.11015546864126
2018-03-14,10.749246116279778,10.768754729920937,10.915069332229647,10.729737502638617,10.807771957203261
2018-03-15,10.710228888997456,10.739491809459198,10.739491809459198,10.544405673047587,10.749246116279778
2018-03-16,10.524897059406424,10.700474582176875,10.807771957203261,10.524897059406424,10.710228888997456
2018-03-19,10.524897059406424,10.583422900329907,10.622440127612231,10.437108298021199,10.524897059406424
2018-03-20,10.534651366227006,10.446862604841781,10.544405673047587,10.359073843456555,10.524897059406424
2018-03-21,10.563914286688748,10.563914286688748,10.856543491306164,10.544405673047587,10.534651366227006
2018-03-22,10.505388445765263,10.593177207150488,10.680965968535713,10.476125525303523,10.563914286688748
2018-03-23,10.222513547968427,10.242022161609588,10.290793695712493,9.666518059195335,10.505388445765263
2018-03-26,10.193250627506686,9.998164491095075,10.242022161609588,9.793324047862882,10.222513547968427
2018-03-27,10.329810922994813,10.300548002533072,10.398091070738877,10.222513547968427,10.193250627506686
2018-03-28,10.300548002533072,10.28103938889191,10.398091070738877,10.193250627506686,10.329810922994813
2018-03-29,10.534651366227006,10.320056616174233,10.61268582079165,10.251776468430169,10.300548002533072
2018-03-30,10.602931513971068,10.534651366227006,10.61268582079165,10.446862604841781,10.534651366227006
2018-04-02,10.602931513971068,10.61268582079165,10.876052104947325,10.515142752585843,10.602931513971068
2018-04-03,10.544405673047587,10.515142752585843,10.680965968535713,10.446862604841781,10.602931513971068
2018-04-04,10.563914286688748,10.622440127612231,10.749246116279778,10.554159979868167,10.544405673047587
2018-04-09,10.466371218482942,10.505388445765263,10.583422900329907,10.398091070738877,10.563914286688748
2018-04-10,10.680965968535713,10.505388445765263,10.77850903674152,10.495634138944682,10.466371218482942
2018-04-11,10.7882633435621,10.680965968535713,10.97359517315313,10.632194434432812,10.680965968535713
2018-04-12,10.661457354894553,10.749246116279778,10.866297798126745,10.61268582079165,10.7882633435621
2018-04-13,10.524897059406424,10.690720275356295,10.739491809459198,10.515142752585843,10.661457354894553
2018-04-16,10.339565229815394,10.466371218482942,10.534651366227006,10.310302309353652,10.524897059406424
2018-04-17,10.26153077525075,10.349319536635974,10.524897059406424,10.251776468430169,10.339565229815394
2018-04-18,10.407845377559457,10.349319536635974,10.446862604841781,10.26153077525075,10.26153077525075
2018-04-19,10.417599684380038,10.437108298021199,10.534651366227006,10.349319536635974,10.407845377559457
2018-04-20,10.046936025197978,10.398091070738877,10.427353991200619,10.046936025197978,10.417599684380038
2018-04-23,10.154233400224363,10.056690332018558,10.193250627506686,10.056690332018558,10.046936025197978
2018-04-24,10.398091070738877,10.193250627506686,10.476125525303523,10.173742013865525,10.154233400224363
2018-04-25,10.437108298021199,10.359073843456555,10.534651366227006,10.329810922994813,10.398091070738877
2018-04-26,10.300548002533072,10.378582457097718,10.563914286688748,10.300548002533072,10.437108298021199
2018-04-27,10.485879832124102,10.407845377559457,10.61268582079165,10.349319536635974,10.300548002533072
2018-05-02,10.388336763918298,10.573668593509327,10.700474582176875,10.388336763918298,10.485879832124102
2018-05-03,10.573668593509327,10.359073843456555,10.573668593509327,10.359073843456555,10.388336763918298
2018-05-04,10.417599684380038,10.505388445765263,10.563914286688748,10.398091070738877,10.573668593509327
2018-05-07,10.505388445765263,10.437108298021199,10.524897059406424,10.427353991200619,10.417599684380038
2018-05-08,10.602931513971068,10.495634138944682,10.61268582079165,10.427353991200619,10.505388445765263
2018-05-09,10.456616911662362,10.583422900329907,10.583422900329907,10.446862604841781,10.602931513971068
2018-05-10,10.632194434432812,10.466371218482942,10.632194434432812,10.456616911662362,10.456616911662362
2018-05-11,10.515142752585843,10.583422900329907,10.651703048073973,10.495634138944682,10.632194434432812
2018-05-14,10.524897059406424,10.515142752585843,10.61268582079165,10.495634138944682,10.515142752585843
2018-05-15,10.505388445765263,10.563914286688748,10.563914286688748,10.417599684380038,10.524897059406424
2018-05-16,10.427353991200619,10.495634138944682,10.563914286688748,10.427353991200619,10.505388445765263
2018-05-17,10.407845377559457,10.388336763918298,10.534651366227006,10.388336763918298,10.427353991200619
2018-05-18,10.466371218482942,10.437108298021199,10.515142752585843,10.378582457097718,10.407845377559457
2018-05-21,10.534651366227006,10.573668593509327,10.583422900329907,10.495634138944682,10.466371218482942
2018-05-22,10.446862604841781,10.515142752585843,10.515142752585843,10.398091070738877,10.534651366227006
2018-05-23,10.368828150277137,10.456616911662362,10.456616911662362,10.349319536635974,10.446862604841781
2018-05-24,10.368828150277137,10.368828150277137,10.427353991200619,10.329810922994813,10.368828150277137
2018-05-25,10.183496320686105,10.388336763918298,10.388336763918298,10.173742013865525,10.368828150277137
2018-05-28,10.203004934327268,10.173742013865525,10.28103938889191,10.134724786583202,10.183496320686105
2018-05-29,9.988410184274494,10.193250627506686,10.222513547968427,9.968901570633333,10.203004934327268
2018-05-30,9.656763752374756,9.881112809248108,9.91037572970985,9.647009445554175,9.988410184274494
2018-05-31,9.76406112740114,9.7347982069394,9.822586968324625,9.695780979657076,9.656763752374756
2018-06-01,9.91037572970985,9.74455251375998,10.037181718377395,9.705535286477657,9.76406112740114
2018-06-04,9.822586968324625,9.968901570633333,9.968901570633333,9.783569741042301,9.91037572970985
2018-06-05,9.861604195606946,9.851849888786365,9.92013003653043,9.793324047862882,9.822586968324625
2018-06-06,9.90062142288927,9.861604195606946,9.968901570633333,9.842095581965786,9.861604195606946
2018-06-07,9.90062142288927,9.90062142288927,10.046936025197978,9.881112809248108,9.90062142288927
2018-06-08,9.75430682058056,9.90062142288927,9.90062142288927,9.656763752374756,9.90062142288927
2018-06-11,9.695780979657076,9.74455251375998,9.812832661504045,9.666518059195335,9.75430682058056
2018-06-12,9.705535286477657,9.676272366015915,9.75430682058056,9.627500831913013,9.695780979657076
2018-06-13,9.617746525092432,9.705535286477657,9.705535286477657,9.607992218271852,9.705535286477657
2018-06-14,9.7347982069394,9.598237911451271,9.74455251375998,9.58848360463069,9.617746525092432
2018-06-15,9.62585967263647,9.774406889806784,9.804116333240847,9.58624708139105,9.7347982069394
2018-06-19,8.893026734596244,9.546634490145633,9.596150229202404,8.665254334935092,9.62585967263647
2018-06-20,8.853414143350825,8.88312358678489,9.011864508332495,8.734576369614574,8.893026734596244
2018-06-21,8.506803969953422,8.893026734596244,8.912833030218952,8.496900822142068,8.853414143350825
2018-06-22,8.625641743689675,8.328547309349043,8.625641743689675,8.328547309349043,8.506803969953422
2018-06-25,8.586029152444258,8.645448039312384,8.734576369614574,8.496900822142068,8.625641743689675
2018-06-26,8.625641743689675,8.437481935273942,8.665254334935092,8.427578787462586,8.586029152444258
2018-06-27,8.496900822142068,8.595932300255612,8.694963778369155,8.447385083085296,8.625641743689675
2018-06-28,8.625641743689675,8.486997674330715,8.962348769275724,8.467191378708005,8.496900822142068
2018-06-29,9.011864508332495,8.625641743689675,9.407990420786671,8.52661026557613,8.625641743689675
2018-07-02,8.803898404294054,9.011864508332495,9.071283395200622,8.764285813048636,9.011864508332495
2018-07-03,8.952445621464369,8.833607847728118,8.962348769275724,8.813801552105408,8.803898404294054
2018-07-04,8.853414143350825,8.922736178030306,8.992058212709788,8.813801552105408,8.952445621464369
2018-07-05,8.734576369614574,8.843510995539472,8.972251917087078,8.724673221803219,8.853414143350825
2018-07-06,8.823704699916762,8.764285813048636,8.992058212709788,8.665254334935092,8.734576369614574
2018-07-09,8.952445621464369,8.833607847728118,8.972251917087078,8.823704699916762,8.823704699916762
2018-07-10,8.912833030218952,8.952445621464369,8.972251917087078,8.873220438973535,8.952445621464369
2018-07-11,8.655351187123738,8.813801552105408,8.813801552105408,8.605835448066966,8.912833030218952
2018-07-12,8.893026734596244,8.576126004632902,8.972251917087078,8.576126004632902,8.655351187123738
2018-07-13,8.912833030218952,8.902929882407598,8.962348769275724,8.86331729116218,8.893026734596244
2018-07-16,8.912833030218952,8.912833030218952,8.942542473653015,8.86331729116218,8.912833030218952
2018-07-17,8.86331729116218,8.912833030218952,8.912833030218952,8.823704699916762,8.912833030218952
2018-07-18,8.813801552105408,8.853414143350825,8.942542473653015,8.7939952564827,8.86331729116218
2018-07-19,8.77418896085999,8.813801552105408,8.88312358678489,8.744479517425928,8.813801552105408
2018-07-20,8.962348769275724,8.803898404294054,8.992058212709788,8.714770073991865,8.77418896085999
2018-07-23,9.011864508332495,8.893026734596244,9.031670803955205,8.813801552105408,8.962348769275724
2018-07-24,9.120799134257394,9.001961360521141,9.259443203616355,8.962348769275724,9.011864508332495
2018-07-25,9.031670803955205,9.110895986446039,9.18021802112552,9.011864508332495,9.120799134257394
2018-07-26,8.982155064898434,9.081186543011977,9.100992838634685,8.972251917087078,9.031670803955205
2018-07-27,8.962348769275724,8.982155064898434,9.001961360521141,8.932639325841661,8.982155064898434
2018-07-30,8.853414143350825,8.942542473653015,9.031670803955205,8.833607847728118,8.962348769275724
2018-07-31,8.962348769275724,8.813801552105408,8.962348769275724,8.7939952564827,8.853414143350825
2018-08-01,8.714770073991865,8.962348769275724,9.011864508332495,8.694963778369155,8.962348769275724
2018-08-02,8.506803969953422,8.724673221803219,8.734576369614574,8.288934718103624,8.714770073991865
2018-08-03,8.397869344028525,8.417675639651232,8.576126004632902,8.397869344028525,8.506803969953422
2018-08-06,8.288934718103624,8.397869344028525,8.45728823089665,8.288934718103624,8.397869344028525
2018-08-07,8.477094526519359,8.308741013726335,8.486997674330715,8.27903157029227,8.288934718103624
2018-08-08,8.516707117764776,8.496900822142068,8.665254334935092,8.417675639651232,8.477094526519359
2018-08-09,8.605835448066966,8.506803969953422,8.784092108671345,8.477094526519359,8.516707117764776
2018-08-10,8.61573859587832,8.576126004632902,8.625641743689675,8.467191378708005,8.605835448066966
2018-08-13,8.506803969953422,8.566222856821549,8.566222856821549,8.417675639651232,8.61573859587832
2018-08-14,8.407772491839879,8.496900822142068,8.516707117764776,8.378063048405815,8.506803969953422
2018-08-15,8.239418979046853,8.437481935273942,8.437481935273942,8.2295158312355,8.407772491839879
2018-08-16,8.2295158312355,8.219612683424145,8.397869344028525,8.150290648744665,8.239418979046853
2018-08-17,8.1205812053106,8.298837865914981,8.308741013726335,8.100774909687892,8.2295158312355
2018-08-20,8.219612683424145,8.130484353121956,8.298837865914981,8.080968614065183,8.1205812053106
2018-08-21,8.259225274669562,8.199806387801436,8.298837865914981,8.130484353121956,8.219612683424145
2018-08-22,8.20970953561279,8.288934718103624,8.288934718103624,8.170096944367373,8.259225274669562
2018-08-23,8.2295158312355,8.199806387801436,8.288934718103624,8.14038750093331,8.20970953561279
2018-08-24,8.239418979046853,8.219612683424145,8.318644161537689,8.160193796556019,8.2295158312355
2018-08-27,8.427578787462586,8.27903157029227,8.45728823089665,8.27903157029227,8.239418979046853
2018-08-28,8.36815990059446,8.417675639651232,8.437481935273942,8.348353604971752,8.427578787462586
2018-08-29,8.36815990059446,8.308741013726335,8.417675639651232,8.308741013726335,8.36815990059446
2018-08-30,8.259225274669562,8.36815990059446,8.407772491839879,8.249322126858209,8.36815990059446
2018-08-31,8.318644161537689,8.27903157029227,8.348353604971752,8.199806387801436,8.259225274669562
2018-09-03,8.180000092178727,8.27903157029227,8.308741013726335,8.130484353121956,8.318644161537689
2018-09-04,8.239418979046853,8.20970953561279,8.259225274669562,8.14038750093331,8.180000092178727
2018-09-05,8.14038750093331,8.219612683424145,8.239418979046853,8.100774909687892,8.239418979046853
2018-09-06,8.1205812053106,8.1205812053106,8.18990323999008,8.100774909687892,8.14038750093331
2018-09-07,8.130484353121956,8.1205812053106,8.219612683424145,8.110678057499246,8.1205812053106
2018-09-10,8.001743431574349,8.170096944367373,8.170096944367373,7.991840283762994,8.130484353121956
2018-09-11,7.972033988140286,8.011646579385703,8.07106546625383,7.942324544706222,8.001743431574349
2018-09-12,7.96213084032893,8.011646579385703,8.03145287500841,7.942324544706222,7.972033988140286
2018-09-13,8.001743431574349,8.011646579385703,8.041356022819764,7.96213084032893,7.96213084032893
2018-09-14,7.98193713595164,8.011646579385703,8.03145287500841,7.972033988140286,8.001743431574349
2018-09-17,7.882905657838095,8.011646579385703,8.011646579385703,7.8630993622153875,7.98193713595164
2018-09-18,8.07106546625383,7.912615101272159,8.080968614065183,7.89280880564945,7.882905657838095
2018-09-19,8.1205812053106,8.061162318442475,8.180000092178727,8.021549727197057,8.07106546625383
2018-09-20,8.110678057499246,8.090871761876537,8.170096944367373,8.090871761876537,8.1205812053106
2018-09-21,8.27903157029227,8.1205812053106,8.288934718103624,8.090871761876537,8.110678057499246
2018-09-25,8.18990323999008,8.20970953561279,8.288934718103624,8.130484353121956,8.27903157029227
2018-09-26,8.27903157029227,8.239418979046853,8.36815990059446,8.2295158312355,8.18990323999008
2018-09-27,8.249322126858209,8.27903157029227,8.338450457160398,8.20970953561279,8.27903157029227
2018-09-28,8.358256752783106,8.2295158312355,8.427578787462586,8.2295158312355,8.249322126858209
2018-10-08,8.051259170631122,8.269128422480916,8.269128422480916,8.041356022819764,8.358256752783106
2018-10-09,7.922518249083513,8.051259170631122,8.100774909687892,7.912615101272159,8.051259170631122
2018-10-10,7.942324544706222,7.932421396894867,8.011646579385703,7.8630993622153875,7.922518249083513
2018-10-11,7.219394754477351,7.7145521450450705,7.754164736290488,7.15007271979787,7.942324544706222
2018-10-12,7.021331798250263,6.932203467948074,7.229297902288706,6.932203467948074,7.219394754477351
